"State","Date","Latitude","Longitude","Pollutant","Unit","Mean"
"Alabama","2021-09",34.620369,-86.566381,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",13
"Alabama","2021-09",34.68547,-86.58816,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",14.7
"Alabama","2021-09",34.728831,-86.585003,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",17.4285714285714
"Alabama","2021-09",34.788423,-86.616105,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",21.5
"Alabama","2021-10",32.412811,-86.263394,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",15.2
"Alabama","2021-10",33.499722,-86.924167,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",17.8709677419355
"Alabama","2021-10",33.545278,-86.549167,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",16.4166666666667
"Alabama","2021-10",33.553056,-86.815,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",26.5806451612903
"Alabama","2021-10",33.565278,-86.796389,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",15.8709677419355
"Alabama","2021-10",33.578333,-86.773889,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",16
"Alabama","2021-10",34.620369,-86.566381,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",11.5
"Alabama","2021-10",34.68547,-86.58816,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",13.0833333333333
"Alabama","2021-10",34.728831,-86.585003,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",13.4761904761905
"Alabama","2021-10",34.788423,-86.616105,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",13.6666666666667
"Alabama","2021-11",32.412811,-86.263394,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",13
"Alabama","2021-11",33.499722,-86.924167,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",15.7333333333333
"Alabama","2021-11",33.545278,-86.549167,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",13.9
"Alabama","2021-11",33.553056,-86.815,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",20.4615384615385
"Alabama","2021-11",33.565278,-86.796389,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",17.9
"Alabama","2021-11",33.578333,-86.773889,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",19.2142857142857
"Alabama","2021-11",34.620369,-86.566381,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",13.8
"Alabama","2021-11",34.68547,-86.58816,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",12.8
"Alabama","2021-11",34.728831,-86.585003,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",13.8947368421053
"Alabama","2021-11",34.788423,-86.616105,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",18.4
"Alabama","2021-12",32.412811,-86.263394,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",8
"Alabama","2021-12",33.499722,-86.924167,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",17.9354838709677
"Alabama","2021-12",33.545278,-86.549167,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",8.3
"Alabama","2021-12",33.553056,-86.815,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",23.9642857142857
"Alabama","2021-12",33.565278,-86.796389,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",20.2903225806452
"Alabama","2021-12",33.578333,-86.773889,"PM10 Total 0-10um STP","Micrograms/cubic meter (25 C)",19.6451612903226
